StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus
5873.0,,0.0,1.0,0.0,66.0,4.0,No,No,61.0,69.0,NotPlaced
5874.0,6.5,1.0,1.0,1.0,75.0,3.6,No,Yes,60.0,64.0,NotPlaced
,7.5,0.0,1.0,0.0,72.0,3.9,No,Yes,65.0,70.0,NotPlaced
5876.0,8.6,2.0,,2.0,84.0,4.8,Yes,Yes,79.0,87.0,Placed
5877.0,7.5,0.0,2.0,0.0,81.0,4.3,,Yes,63.0,61.0,NotPlaced
5878.0,7.8,1.0,2.0,,78.0,3.7,Yes,Yes,86.0,64.0,
5879.0,,1.0,3.0,2.0,85.0,4.7,Yes,Yes,74.0,78.0,
5880.0,6.9,1.0,1.0,1.0,62.0,3.5,No,No,55.0,66.0,
5881.0,6.5,1.0,1.0,2.0,80.0,4.3,No,,70.0,77.0,NotPlaced
5882.0,,0.0,1.0,1.0,75.0,4.5,Yes,Yes,67.0,,NotPlaced
5883.0,6.9,1.0,1.0,0.0,76.0,4.0,No,No,55.0,66.0,Placed
5884.0,8.1,1.0,3.0,1.0,90.0,4.8,Yes,Yes,86.0,83.0,Placed
5885.0,8.4,0.0,2.0,3.0,90.0,4.3,Yes,Yes,,84.0,Placed
5886.0,6.5,1.0,1.0,0.0,82.0,4.4,No,No,71.0,65.0,NotPlaced
5887.0,7.7,1.0,1.0,0.0,78.0,3.8,No,Yes,55.0,61.0,NotPlaced
5888.0,8.1,,3.0,2.0,88.0,4.7,Yes,Yes,80.0,87.0,Placed
5889.0,8.0,0.0,1.0,0.0,72.0,4.2,No,No,67.0,67.0,NotPlaced
5890.0,7.5,2.0,2.0,1.0,78.0,4.4,Yes,Yes,80.0,86.0,Placed
5891.0,6.9,0.0,1.0,0.0,72.0,4.4,No,No,55.0,57.0,NotPlaced
5892.0,8.4,,3.0,2.0,90.0,4.8,Yes,Yes,77.0,87.0,
5893.0,7.8,1.0,3.0,2.0,90.0,4.8,Yes,Yes,80.0,88.0,Placed
,8.0,2.0,1.0,2.0,89.0,4.2,No,Yes,68.0,82.0,NotPlaced
5895.0,6.9,1.0,1.0,0.0,76.0,,No,Yes,71.0,66.0,NotPlaced
5896.0,7.6,1.0,1.0,1.0,71.0,4.3,,No,59.0,63.0,NotPlaced
5897.0,8.0,1.0,,2.0,90.0,4.7,Yes,Yes,76.0,88.0,Placed
5898.0,8.2,2.0,2.0,2.0,73.0,4.6,Yes,Yes,83.0,87.0,NotPlaced
,6.7,1.0,1.0,0.0,79.0,4.1,No,Yes,56.0,70.0,NotPlaced
5900.0,8.5,2.0,3.0,2.0,90.0,4.8,Yes,Yes,82.0,87.0,Placed
5901.0,6.8,1.0,,0.0,85.0,4.3,No,Yes,86.0,83.0,Placed
5902.0,6.9,0.0,3.0,0.0,89.0,4.4,Yes,Yes,76.0,83.0,Placed
5903.0,8.6,1.0,3.0,2.0,90.0,4.8,Yes,Yes,71.0,87.0,Placed
5904.0,7.6,0.0,1.0,0.0,76.0,3.5,Yes,Yes,74.0,65.0,Placed
5905.0,8.0,0.0,3.0,0.0,90.0,3.8,Yes,No,84.0,80.0,Placed
5906.0,7.0,0.0,3.0,2.0,90.0,4.1,Yes,Yes,73.0,68.0,
5907.0,6.5,1.0,2.0,0.0,,4.3,Yes,Yes,69.0,73.0,NotPlaced
5908.0,7.4,,1.0,0.0,75.0,3.9,No,No,58.0,60.0,NotPlaced
5909.0,8.3,1.0,2.0,3.0,90.0,4.8,Yes,,75.0,,Placed
5910.0,7.5,0.0,2.0,1.0,80.0,4.7,No,Yes,82.0,82.0,
5911.0,6.7,1.0,,1.0,66.0,3.5,Yes,No,86.0,69.0,NotPlaced
5912.0,8.6,2.0,,2.0,90.0,4.8,Yes,Yes,75.0,88.0,Placed
,8.2,1.0,3.0,2.0,90.0,4.8,Yes,Yes,80.0,81.0,Placed
5914.0,7.4,1.0,1.0,1.0,80.0,4.7,Yes,Yes,68.0,70.0,NotPlaced
5915.0,7.5,1.0,1.0,1.0,73.0,3.6,No,Yes,56.0,62.0,NotPlaced
,7.5,1.0,1.0,0.0,84.0,3.7,No,Yes,77.0,87.0,NotPlaced
5917.0,7.5,0.0,2.0,1.0,83.0,4.6,No,Yes,55.0,69.0,NotPlaced
5918.0,7.4,1.0,1.0,0.0,87.0,4.6,No,No,55.0,70.0,NotPlaced
5919.0,7.4,0.0,,0.0,65.0,3.4,No,No,55.0,62.0,
5920.0,7.7,0.0,2.0,1.0,75.0,4.8,No,Yes,72.0,68.0,NotPlaced
5921.0,7.1,1.0,3.0,2.0,88.0,4.0,Yes,Yes,78.0,65.0,Placed
5922.0,6.5,0.0,1.0,1.0,66.0,4.1,No,No,67.0,67.0,NotPlaced
5923.0,7.9,1.0,2.0,,76.0,4.7,Yes,No,78.0,,NotPlaced
5924.0,7.4,1.0,1.0,0.0,78.0,4.8,Yes,No,74.0,80.0,Placed
5925.0,8.0,0.0,2.0,2.0,79.0,4.4,No,Yes,55.0,68.0,NotPlaced
5926.0,7.7,1.0,2.0,0.0,63.0,4.3,No,No,55.0,72.0,NotPlaced
5927.0,8.6,1.0,2.0,2.0,,4.0,Yes,Yes,65.0,72.0,NotPlaced
5928.0,7.1,2.0,3.0,2.0,,4.7,Yes,Yes,,83.0,Placed
5929.0,6.9,1.0,3.0,2.0,87.0,,Yes,Yes,71.0,86.0,Placed
5930.0,6.6,1.0,1.0,0.0,78.0,4.3,No,Yes,83.0,70.0,NotPlaced
5931.0,6.8,1.0,1.0,0.0,80.0,3.6,No,No,66.0,69.0,NotPlaced
,7.6,1.0,2.0,1.0,81.0,3.9,No,No,74.0,66.0,
5933.0,7.8,2.0,3.0,2.0,90.0,4.8,Yes,Yes,81.0,88.0,Placed
5934.0,7.5,1.0,2.0,2.0,86.0,4.8,Yes,,77.0,,Placed
5935.0,8.9,2.0,3.0,0.0,90.0,4.8,Yes,Yes,71.0,84.0,Placed
5936.0,7.3,1.0,1.0,1.0,,4.2,,Yes,69.0,72.0,NotPlaced
5937.0,6.8,1.0,1.0,0.0,82.0,3.8,No,No,60.0,65.0,
5938.0,7.3,2.0,3.0,2.0,90.0,4.5,Yes,Yes,79.0,84.0,Placed
5939.0,8.5,1.0,3.0,1.0,84.0,4.3,Yes,Yes,,82.0,Placed
5940.0,8.1,2.0,3.0,,90.0,4.6,Yes,Yes,85.0,88.0,Placed
5941.0,8.4,2.0,3.0,2.0,90.0,4.7,Yes,Yes,69.0,88.0,Placed
5942.0,7.7,1.0,2.0,2.0,82.0,4.8,No,Yes,82.0,76.0,Placed
5943.0,7.9,1.0,1.0,0.0,85.0,4.7,No,Yes,56.0,,
5944.0,8.2,2.0,3.0,2.0,90.0,4.8,Yes,Yes,71.0,88.0,Placed
5945.0,7.6,0.0,1.0,0.0,69.0,3.1,No,No,60.0,62.0,NotPlaced
5946.0,8.1,0.0,3.0,2.0,84.0,4.8,Yes,Yes,74.0,86.0,NotPlaced
5947.0,7.8,0.0,1.0,1.0,84.0,4.3,Yes,No,67.0,80.0,NotPlaced
5948.0,8.7,0.0,1.0,2.0,78.0,4.7,Yes,Yes,67.0,86.0,NotPlaced
5949.0,8.3,0.0,3.0,2.0,90.0,4.8,Yes,Yes,87.0,84.0,Placed
5950.0,8.5,1.0,3.0,2.0,90.0,4.5,Yes,,76.0,83.0,NotPlaced
5951.0,7.3,1.0,1.0,1.0,72.0,4.6,No,Yes,58.0,70.0,NotPlaced
5952.0,7.4,1.0,1.0,1.0,81.0,4.2,No,No,82.0,61.0,NotPlaced
5953.0,7.7,1.0,3.0,1.0,89.0,4.8,Yes,Yes,88.0,83.0,Placed
,7.7,1.0,1.0,,76.0,3.8,No,No,55.0,61.0,NotPlaced
5955.0,7.4,1.0,1.0,0.0,85.0,4.7,Yes,Yes,70.0,72.0,NotPlaced
5956.0,7.9,1.0,3.0,0.0,81.0,3.2,No,Yes,74.0,78.0,NotPlaced
5957.0,7.5,1.0,2.0,0.0,89.0,4.7,Yes,Yes,85.0,84.0,Placed
,7.6,1.0,2.0,0.0,71.0,3.5,No,Yes,75.0,,NotPlaced
5959.0,8.3,1.0,1.0,0.0,69.0,4.5,No,Yes,,65.0,NotPlaced
5960.0,7.7,1.0,1.0,0.0,,4.4,No,No,62.0,63.0,NotPlaced
5961.0,6.5,1.0,1.0,0.0,69.0,4.5,No,No,55.0,70.0,
5962.0,8.2,0.0,,,75.0,4.6,Yes,No,82.0,72.0,NotPlaced
5963.0,7.4,1.0,,1.0,68.0,3.5,No,Yes,58.0,76.0,NotPlaced
5964.0,7.7,1.0,1.0,0.0,90.0,4.8,No,Yes,79.0,80.0,Placed
5965.0,8.6,2.0,3.0,2.0,90.0,4.8,Yes,Yes,88.0,86.0,Placed
5966.0,7.6,1.0,2.0,2.0,80.0,,,Yes,68.0,86.0,NotPlaced
5967.0,6.6,1.0,3.0,,,4.8,Yes,Yes,88.0,83.0,Placed
5968.0,8.4,2.0,3.0,2.0,83.0,4.6,Yes,Yes,81.0,87.0,Placed
5969.0,7.5,1.0,1.0,0.0,74.0,3.7,Yes,Yes,58.0,,Placed
5970.0,8.3,1.0,1.0,0.0,89.0,4.5,Yes,Yes,55.0,70.0,NotPlaced
5971.0,8.8,2.0,3.0,2.0,,4.8,Yes,Yes,79.0,84.0,Placed
5972.0,7.6,0.0,3.0,,88.0,4.6,Yes,No,82.0,81.0,Placed
5973.0,7.5,,2.0,0.0,83.0,4.3,No,Yes,56.0,66.0,Placed
5974.0,7.5,1.0,2.0,,82.0,4.2,No,Yes,77.0,64.0,NotPlaced
5975.0,7.6,0.0,2.0,1.0,68.0,4.3,Yes,Yes,62.0,74.0,NotPlaced
5976.0,8.4,1.0,2.0,1.0,85.0,4.8,Yes,,79.0,80.0,NotPlaced
5977.0,8.0,2.0,2.0,2.0,87.0,4.6,Yes,Yes,,83.0,NotPlaced
5978.0,8.2,0.0,3.0,2.0,81.0,4.7,Yes,Yes,73.0,80.0,Placed
5979.0,8.3,2.0,3.0,2.0,90.0,4.8,Yes,Yes,85.0,82.0,Placed
5980.0,7.6,1.0,1.0,1.0,69.0,4.3,No,No,58.0,70.0,NotPlaced
5981.0,6.5,1.0,1.0,1.0,72.0,,No,No,55.0,57.0,NotPlaced
5982.0,7.5,0.0,1.0,0.0,80.0,3.9,No,Yes,61.0,62.0,NotPlaced
,8.8,2.0,3.0,2.0,90.0,4.7,Yes,Yes,86.0,81.0,Placed
5984.0,8.1,2.0,1.0,1.0,81.0,4.0,Yes,Yes,73.0,88.0,Placed
5985.0,7.7,1.0,1.0,2.0,64.0,,Yes,Yes,61.0,64.0,NotPlaced
5986.0,8.4,2.0,3.0,2.0,77.0,4.5,Yes,Yes,74.0,83.0,
5987.0,7.3,1.0,1.0,1.0,65.0,3.8,Yes,Yes,61.0,62.0,
5988.0,8.1,2.0,3.0,0.0,86.0,4.5,,Yes,,,Placed
5989.0,8.4,,1.0,1.0,82.0,3.6,No,Yes,61.0,65.0,Placed
5990.0,8.7,1.0,3.0,3.0,90.0,4.5,Yes,Yes,79.0,87.0,Placed
5991.0,8.4,0.0,1.0,0.0,77.0,3.5,No,Yes,55.0,63.0,NotPlaced
5992.0,6.8,1.0,1.0,1.0,68.0,4.5,No,Yes,77.0,67.0,NotPlaced
5993.0,7.7,,1.0,0.0,78.0,4.3,Yes,Yes,62.0,69.0,Placed
5994.0,8.3,,3.0,2.0,90.0,4.8,Yes,Yes,83.0,83.0,Placed
5995.0,6.5,1.0,3.0,0.0,72.0,4.6,,Yes,85.0,69.0,Placed
5996.0,7.9,1.0,3.0,2.0,90.0,4.8,Yes,Yes,76.0,70.0,Placed
5997.0,7.5,1.0,2.0,0.0,79.0,4.2,No,,55.0,71.0,NotPlaced
5998.0,7.7,1.0,2.0,0.0,78.0,4.0,No,Yes,57.0,68.0,NotPlaced
5999.0,7.7,1.0,2.0,0.0,78.0,4.5,No,Yes,75.0,65.0,NotPlaced
6000.0,7.5,0.0,1.0,1.0,82.0,4.7,No,No,72.0,70.0,NotPlaced
,8.2,1.0,3.0,3.0,,4.8,No,Yes,82.0,69.0,Placed
6002.0,7.2,1.0,1.0,0.0,61.0,3.5,No,No,55.0,69.0,NotPlaced
6003.0,8.1,2.0,3.0,2.0,85.0,4.5,Yes,Yes,75.0,67.0,NotPlaced
6004.0,8.3,1.0,2.0,1.0,76.0,4.2,Yes,Yes,78.0,80.0,NotPlaced
6005.0,8.2,0.0,1.0,,76.0,4.3,No,No,77.0,64.0,NotPlaced
6006.0,7.0,,1.0,1.0,64.0,4.1,No,,58.0,62.0,NotPlaced
6007.0,7.6,1.0,2.0,1.0,73.0,4.3,Yes,Yes,76.0,83.0,Placed
6008.0,6.8,0.0,1.0,1.0,,3.9,,No,64.0,62.0,NotPlaced
6009.0,7.4,1.0,2.0,0.0,65.0,4.6,No,No,79.0,68.0,NotPlaced
6010.0,6.5,1.0,2.0,0.0,83.0,4.6,Yes,Yes,73.0,65.0,NotPlaced
6011.0,6.6,0.0,2.0,1.0,74.0,,No,Yes,55.0,66.0,NotPlaced
6012.0,7.5,0.0,1.0,0.0,80.0,4.1,No,Yes,62.0,73.0,NotPlaced
6013.0,7.5,1.0,2.0,0.0,74.0,4.6,No,Yes,58.0,75.0,
6014.0,6.7,1.0,1.0,0.0,60.0,4.0,No,No,61.0,62.0,NotPlaced
6015.0,7.9,1.0,2.0,0.0,85.0,4.1,Yes,Yes,59.0,64.0,NotPlaced
6016.0,7.3,,1.0,1.0,67.0,4.2,,Yes,62.0,70.0,NotPlaced
6017.0,8.5,2.0,,2.0,88.0,4.8,Yes,Yes,75.0,85.0,Placed
,7.4,1.0,2.0,0.0,76.0,4.4,Yes,Yes,55.0,73.0,NotPlaced
6019.0,7.4,0.0,2.0,0.0,72.0,3.5,No,Yes,67.0,66.0,NotPlaced
6020.0,8.0,1.0,3.0,2.0,89.0,4.8,Yes,Yes,87.0,80.0,Placed
,8.1,0.0,1.0,1.0,84.0,4.6,Yes,No,65.0,79.0,NotPlaced
6022.0,7.2,0.0,2.0,0.0,77.0,3.7,No,Yes,55.0,63.0,NotPlaced
6023.0,7.6,1.0,1.0,0.0,72.0,4.2,No,Yes,74.0,69.0,NotPlaced
6024.0,7.8,1.0,3.0,0.0,89.0,,Yes,Yes,77.0,88.0,Placed
6025.0,7.6,2.0,2.0,1.0,72.0,3.9,Yes,No,79.0,80.0,NotPlaced
6026.0,8.0,0.0,1.0,1.0,75.0,,Yes,No,,64.0,NotPlaced
6027.0,6.5,0.0,3.0,2.0,84.0,,Yes,Yes,83.0,88.0,
6028.0,7.1,0.0,1.0,1.0,69.0,3.7,Yes,No,61.0,66.0,NotPlaced
6029.0,6.8,1.0,2.0,0.0,82.0,4.4,Yes,Yes,59.0,69.0,Placed
6030.0,7.4,1.0,2.0,0.0,69.0,3.6,No,Yes,55.0,63.0,
6031.0,7.8,1.0,2.0,0.0,73.0,4.5,Yes,No,79.0,61.0,NotPlaced
6032.0,,1.0,1.0,0.0,73.0,4.2,No,Yes,55.0,69.0,NotPlaced
6033.0,8.6,2.0,3.0,2.0,90.0,4.8,Yes,Yes,73.0,86.0,Placed
6034.0,7.5,2.0,3.0,2.0,90.0,4.1,No,Yes,63.0,83.0,Placed
6035.0,8.2,2.0,3.0,2.0,,4.8,Yes,Yes,81.0,81.0,Placed
6036.0,6.5,0.0,1.0,,62.0,4.1,No,No,75.0,60.0,NotPlaced
6037.0,7.4,1.0,3.0,0.0,88.0,4.1,Yes,Yes,59.0,73.0,NotPlaced
6038.0,7.6,1.0,1.0,0.0,74.0,3.8,,No,56.0,67.0,NotPlaced
6039.0,8.1,0.0,3.0,2.0,79.0,4.3,Yes,Yes,72.0,83.0,Placed
6040.0,8.1,0.0,1.0,2.0,90.0,4.7,Yes,Yes,78.0,74.0,Placed
6041.0,8.8,1.0,3.0,2.0,84.0,4.2,Yes,Yes,73.0,82.0,Placed
6042.0,,2.0,3.0,2.0,90.0,4.8,,Yes,74.0,85.0,Placed
6043.0,8.4,2.0,3.0,2.0,89.0,4.8,Yes,Yes,76.0,85.0,Placed
6044.0,6.5,1.0,1.0,0.0,72.0,4.7,No,No,58.0,68.0,NotPlaced
6045.0,7.5,2.0,1.0,1.0,90.0,4.1,Yes,Yes,71.0,67.0,NotPlaced
6046.0,7.5,1.0,3.0,2.0,89.0,4.8,Yes,Yes,61.0,,NotPlaced
6047.0,8.2,1.0,3.0,1.0,77.0,4.2,Yes,Yes,70.0,84.0,Placed
6048.0,7.6,0.0,1.0,1.0,79.0,4.2,Yes,Yes,55.0,79.0,NotPlaced
6049.0,6.7,0.0,1.0,0.0,65.0,4.3,No,Yes,55.0,58.0,NotPlaced
6050.0,7.8,0.0,1.0,,74.0,4.0,No,No,55.0,63.0,NotPlaced
6051.0,6.6,1.0,1.0,0.0,63.0,3.7,No,No,59.0,70.0,NotPlaced
6052.0,8.1,2.0,3.0,2.0,88.0,4.4,No,No,73.0,82.0,Placed
6053.0,7.4,0.0,1.0,0.0,79.0,3.3,No,Yes,58.0,61.0,NotPlaced
6054.0,7.5,1.0,1.0,0.0,76.0,,No,No,63.0,,NotPlaced
6055.0,8.7,1.0,2.0,0.0,69.0,4.6,Yes,Yes,65.0,81.0,Placed
6056.0,,1.0,3.0,1.0,79.0,3.9,Yes,Yes,70.0,,Placed
6057.0,6.5,0.0,2.0,0.0,74.0,4.1,No,Yes,,82.0,NotPlaced
6058.0,7.5,1.0,3.0,0.0,71.0,4.2,No,Yes,65.0,67.0,NotPlaced
6059.0,7.9,1.0,2.0,1.0,61.0,4.2,Yes,Yes,80.0,71.0,NotPlaced
6060.0,8.9,,3.0,1.0,84.0,4.8,Yes,Yes,82.0,81.0,NotPlaced
6061.0,7.5,1.0,1.0,0.0,84.0,4.3,No,Yes,,59.0,NotPlaced
6062.0,8.1,2.0,3.0,2.0,89.0,4.8,Yes,Yes,89.0,71.0,NotPlaced
6063.0,7.5,,3.0,1.0,73.0,4.0,No,Yes,,68.0,NotPlaced
6064.0,6.7,1.0,1.0,0.0,77.0,3.8,No,No,55.0,57.0,NotPlaced
6065.0,8.3,,2.0,1.0,79.0,4.2,No,No,55.0,72.0,NotPlaced
6066.0,7.5,1.0,1.0,0.0,78.0,3.6,No,,57.0,68.0,NotPlaced
6067.0,8.3,0.0,3.0,1.0,88.0,4.2,Yes,Yes,69.0,86.0,Placed
6068.0,8.4,,3.0,2.0,85.0,4.6,Yes,Yes,75.0,67.0,Placed
6069.0,8.1,2.0,1.0,3.0,78.0,4.2,Yes,Yes,62.0,67.0,Placed
6070.0,6.9,1.0,1.0,0.0,,,Yes,No,71.0,71.0,NotPlaced
6071.0,7.3,1.0,2.0,0.0,80.0,4.2,No,No,,69.0,NotPlaced
6072.0,,0.0,2.0,0.0,68.0,4.1,Yes,Yes,,58.0,NotPlaced
6073.0,6.7,1.0,1.0,0.0,79.0,4.0,No,No,57.0,57.0,
6074.0,6.8,0.0,3.0,1.0,74.0,4.5,Yes,Yes,83.0,69.0,Placed
6075.0,7.5,1.0,2.0,0.0,63.0,3.4,,Yes,55.0,68.0,NotPlaced
6076.0,7.8,2.0,2.0,2.0,65.0,4.3,Yes,Yes,57.0,72.0,NotPlaced
,7.6,1.0,1.0,0.0,72.0,3.4,No,No,77.0,67.0,NotPlaced
6078.0,7.7,1.0,2.0,1.0,75.0,4.6,Yes,Yes,68.0,70.0,NotPlaced
6079.0,7.7,1.0,1.0,1.0,70.0,4.6,No,Yes,55.0,66.0,NotPlaced
6080.0,8.1,1.0,3.0,2.0,80.0,4.7,No,Yes,67.0,67.0,Placed
6081.0,8.9,2.0,3.0,2.0,90.0,4.8,Yes,Yes,83.0,82.0,Placed
6082.0,8.4,1.0,3.0,2.0,78.0,4.1,Yes,Yes,75.0,83.0,Placed
6083.0,8.0,2.0,3.0,2.0,86.0,4.7,Yes,Yes,85.0,85.0,Placed
6084.0,7.4,1.0,1.0,1.0,65.0,4.5,No,No,55.0,73.0,NotPlaced
6085.0,7.4,1.0,2.0,0.0,76.0,4.0,No,Yes,78.0,74.0,NotPlaced
6086.0,8.4,0.0,3.0,2.0,,4.6,Yes,No,63.0,,
6087.0,8.1,2.0,3.0,2.0,,4.8,Yes,Yes,89.0,85.0,Placed
,7.7,1.0,1.0,0.0,64.0,4.1,No,No,55.0,59.0,NotPlaced
6089.0,7.6,1.0,2.0,0.0,72.0,3.7,No,No,55.0,64.0,NotPlaced
6090.0,8.3,2.0,3.0,,79.0,4.4,Yes,Yes,83.0,85.0,Placed
6091.0,7.6,1.0,1.0,0.0,71.0,4.0,No,No,,58.0,NotPlaced
6092.0,,2.0,2.0,2.0,85.0,4.6,Yes,Yes,77.0,88.0,Placed
6093.0,8.0,1.0,3.0,0.0,90.0,4.8,Yes,Yes,76.0,83.0,Placed
6094.0,8.1,1.0,2.0,2.0,77.0,3.3,Yes,Yes,73.0,71.0,NotPlaced
6095.0,8.5,1.0,3.0,2.0,89.0,4.0,Yes,Yes,68.0,74.0,NotPlaced
6096.0,8.2,2.0,2.0,0.0,86.0,4.5,Yes,Yes,55.0,83.0,Placed
6097.0,8.3,1.0,3.0,2.0,90.0,4.8,Yes,Yes,79.0,80.0,Placed
6098.0,7.0,1.0,1.0,1.0,69.0,4.6,No,,55.0,70.0,NotPlaced
6099.0,7.5,1.0,1.0,0.0,72.0,4.3,No,No,59.0,65.0,NotPlaced
,7.6,1.0,2.0,2.0,,4.0,Yes,Yes,55.0,64.0,NotPlaced
6101.0,8.4,2.0,3.0,2.0,90.0,4.6,Yes,Yes,80.0,88.0,Placed
6102.0,8.0,1.0,1.0,2.0,82.0,,Yes,Yes,,88.0,NotPlaced
6103.0,,0.0,3.0,2.0,75.0,4.8,Yes,Yes,76.0,72.0,NotPlaced
6104.0,7.6,2.0,3.0,2.0,90.0,4.4,Yes,Yes,77.0,83.0,Placed
6105.0,6.7,1.0,1.0,1.0,71.0,4.0,No,,59.0,66.0,NotPlaced
6106.0,8.1,2.0,3.0,1.0,79.0,3.9,Yes,Yes,82.0,80.0,Placed
6107.0,8.6,2.0,3.0,2.0,90.0,4.6,Yes,Yes,88.0,86.0,Placed
6108.0,7.8,0.0,3.0,1.0,87.0,4.4,Yes,Yes,71.0,70.0,NotPlaced
6109.0,7.8,1.0,1.0,1.0,75.0,3.8,No,No,59.0,63.0,NotPlaced
,8.0,1.0,3.0,2.0,87.0,4.8,Yes,Yes,70.0,85.0,NotPlaced
6111.0,7.6,1.0,1.0,0.0,69.0,3.4,Yes,Yes,73.0,,NotPlaced
6112.0,7.5,2.0,3.0,0.0,,4.6,Yes,No,80.0,81.0,Placed
6113.0,,1.0,,0.0,78.0,4.2,Yes,Yes,60.0,66.0,Placed
6114.0,8.3,1.0,3.0,2.0,89.0,4.8,Yes,Yes,79.0,81.0,Placed
,7.4,1.0,1.0,0.0,81.0,3.9,No,Yes,62.0,69.0,
6116.0,7.5,0.0,3.0,2.0,86.0,4.4,No,Yes,83.0,85.0,NotPlaced
6117.0,7.6,1.0,2.0,1.0,64.0,3.7,No,Yes,63.0,76.0,Placed
6118.0,7.9,1.0,3.0,1.0,67.0,4.4,,No,71.0,77.0,NotPlaced
6119.0,7.5,1.0,3.0,0.0,71.0,4.7,,No,73.0,66.0,NotPlaced
6120.0,7.8,1.0,3.0,0.0,90.0,3.7,Yes,Yes,71.0,85.0,NotPlaced
6121.0,8.1,2.0,3.0,,87.0,4.8,No,Yes,76.0,82.0,NotPlaced
6122.0,,2.0,1.0,0.0,,4.3,No,No,67.0,71.0,NotPlaced
6123.0,7.4,1.0,1.0,1.0,78.0,4.8,Yes,Yes,72.0,61.0,NotPlaced
6124.0,7.5,0.0,1.0,1.0,64.0,3.7,No,Yes,55.0,66.0,NotPlaced
6125.0,8.2,2.0,3.0,2.0,90.0,4.8,Yes,Yes,86.0,83.0,Placed
6126.0,7.5,0.0,1.0,0.0,83.0,3.8,Yes,Yes,61.0,67.0,NotPlaced
6127.0,6.5,0.0,1.0,,72.0,4.5,No,No,55.0,67.0,NotPlaced
6128.0,7.5,1.0,3.0,2.0,86.0,4.8,Yes,Yes,71.0,88.0,Placed
6129.0,7.6,1.0,1.0,0.0,71.0,4.0,,Yes,69.0,88.0,NotPlaced
6130.0,8.1,1.0,,2.0,90.0,4.8,Yes,Yes,80.0,88.0,
6131.0,7.5,0.0,3.0,1.0,77.0,4.8,Yes,Yes,75.0,83.0,NotPlaced
,8.7,1.0,3.0,1.0,90.0,4.0,Yes,Yes,81.0,80.0,Placed
6133.0,6.5,0.0,1.0,0.0,74.0,4.1,Yes,No,,61.0,
6134.0,8.4,2.0,3.0,2.0,90.0,4.8,Yes,Yes,73.0,85.0,Placed
6135.0,,1.0,3.0,3.0,90.0,4.8,Yes,Yes,67.0,84.0,Placed
6136.0,6.5,1.0,1.0,1.0,69.0,4.2,Yes,No,70.0,69.0,Placed
6137.0,7.5,1.0,2.0,1.0,68.0,4.0,No,No,64.0,68.0,NotPlaced
6138.0,7.5,1.0,1.0,2.0,78.0,4.3,Yes,No,,70.0,Placed
6139.0,7.3,1.0,1.0,1.0,60.0,4.6,No,Yes,55.0,,NotPlaced
6140.0,8.1,2.0,3.0,2.0,90.0,4.8,Yes,Yes,74.0,88.0,
6141.0,6.9,0.0,2.0,,69.0,3.4,No,,66.0,72.0,NotPlaced
6142.0,7.0,1.0,1.0,1.0,74.0,4.4,Yes,Yes,78.0,71.0,
,7.9,1.0,3.0,3.0,86.0,4.5,Yes,Yes,69.0,67.0,
6144.0,8.3,1.0,3.0,2.0,88.0,4.7,Yes,Yes,85.0,80.0,Placed
6145.0,7.7,1.0,1.0,0.0,90.0,4.6,No,No,73.0,88.0,Placed
6146.0,7.1,0.0,3.0,2.0,90.0,4.8,,Yes,74.0,87.0,Placed
6147.0,8.4,,3.0,0.0,90.0,4.8,Yes,Yes,58.0,88.0,Placed
6148.0,8.7,2.0,3.0,2.0,90.0,4.8,Yes,Yes,,84.0,Placed
6149.0,7.7,2.0,3.0,2.0,,4.8,Yes,Yes,82.0,81.0,Placed
6150.0,8.6,1.0,1.0,,83.0,4.8,Yes,Yes,75.0,80.0,NotPlaced
6151.0,8.2,0.0,3.0,2.0,84.0,4.8,Yes,Yes,56.0,74.0,Placed
6152.0,8.6,1.0,1.0,0.0,81.0,4.3,Yes,Yes,55.0,63.0,NotPlaced
6153.0,7.6,1.0,2.0,2.0,79.0,4.1,No,No,62.0,67.0,NotPlaced
6154.0,7.9,1.0,3.0,0.0,83.0,4.3,No,Yes,55.0,74.0,NotPlaced
6155.0,,0.0,1.0,1.0,80.0,3.4,Yes,Yes,60.0,66.0,NotPlaced
6156.0,8.3,1.0,3.0,2.0,89.0,4.7,Yes,Yes,69.0,85.0,Placed
6157.0,,1.0,2.0,0.0,86.0,4.6,No,Yes,56.0,66.0,NotPlaced
6158.0,6.9,1.0,2.0,1.0,88.0,4.6,Yes,,77.0,86.0,NotPlaced
6159.0,,,3.0,1.0,87.0,4.6,Yes,Yes,66.0,75.0,NotPlaced
6160.0,8.2,1.0,3.0,2.0,90.0,4.7,Yes,,65.0,84.0,Placed
6161.0,7.7,1.0,2.0,1.0,79.0,4.6,Yes,Yes,68.0,70.0,NotPlaced
6162.0,8.3,2.0,1.0,2.0,,4.8,Yes,Yes,78.0,83.0,Placed
,8.5,2.0,3.0,2.0,90.0,4.8,Yes,Yes,82.0,83.0,Placed
6164.0,8.4,1.0,1.0,0.0,75.0,4.8,No,No,64.0,63.0,NotPlaced
,7.5,1.0,2.0,0.0,74.0,4.2,No,No,55.0,,NotPlaced
